-0.14277123,0.2775341,-0.12935881
0.033969603,-0.20099947,0.3068739
-0.3110984,0.46629065,-0.21112661
0.03747719,-0.33276722,0.47620755
-0.336135,0.47202834,-0.17420661
-0.37494683,0.5274962,-0.2123269
0.60508823,-0.5246129,-0.045746505
-0.35084113,0.48224267,-0.15758516
0.64840794,-0.6048095,0.006015554
-0.5019728,0.61411107,-0.15795295
0.6928727,-0.47278297,-0.20973018
-0.4266387,0.570063,-0.17868118
0.69790596,-0.6759862,0.02616644
0.6519984,-0.57884526,-0.038664665
-0.42514956,0.56809855,-0.20116523
-0.18328367,-0.0763389,0.41626352
0.62992084,-0.32708406,-0.32434937
0.70739913,-0.5014215,-0.19277422
0.7796632,-0.66737056,-0.08763789
0.7164533,-0.60127574,-0.09191318
-0.22848332,0.332759,-0.10969652
0.68087757,-0.5960592,-0.055930078
-0.1323176,0.26687703,-0.12964508
0.71128076,-0.5033971,-0.1951837
0.69742334,-0.45471764,-0.24018517
-0.44133118,0.5811902,-0.1739702
-0.3458768,0.3922059,-0.031743012
0.66292995,-0.5554522,-0.07740796
-0.29481745,0.4514,-0.19520697
0.027476188,-0.27399397,0.40155968
-0.55373865,0.57346654,-0.031921867
-0.6028452,0.60723114,-0.012782447
-0.51160234,0.6412842,-0.16171889
0.78476024,-0.6474443,-0.12844162
-0.44660234,0.57776034,-0.16465643
0.2646294,0.0984397,-0.4576585
0.67835814,-0.5971731,-0.050548997
0.74321264,-0.61279094,-0.11007287
-0.4663229,0.5737169,-0.13046211
0.76670974,-0.64669967,-0.09665144
0.734754,-0.5295678,-0.19136834
-0.594792,0.6498716,-0.08194947
0.6551709,-0.4250163,-0.22220844
-0.28752273,0.4519618,-0.20903778
0.6541666,-0.5514988,-0.067121185
0.7599436,-0.6378882,-0.09929232
0.7276914,-0.5123009,-0.20520212
0.6597363,-0.55668306,-0.07114209
0.77889085,-0.66467994,-0.09257942
-0.35763714,0.5078443,-0.18056874
0.6492859,-0.42202646,-0.222339
0.74815035,-0.5686174,-0.17660284
0.65082216,-0.5638536,-0.05819288
0.53559387,-0.26475087,-0.28110093
-0.15171409,0.33611834,-0.22411776
-0.32935777,0.4896525,-0.19912231
-0.3208953,0.48297673,-0.22515006
0.74420893,-0.5675756,-0.17269011
0.6570101,-0.5835846,-0.039934255
-0.021980423,-0.24515775,0.43412116
0.77737755,-0.6650175,-0.090061374
-0.40174997,0.5453695,-0.17392051
0.63831794,-0.5463794,-0.053345587
0.77724963,-0.6664639,-0.088344455
0.7591038,-0.64362407,-0.089196675
-0.3761647,0.5261129,-0.20889017
-0.5096189,0.6419481,-0.16618346
-0.44352248,0.5620463,-0.1397645
-0.5763656,0.57663316,-0.0058489367
-0.43018156,0.44743618,-0.0023844168
-0.3935888,0.5260755,-0.18487734
