-0.19446616,-0.22734049,0.48497367,0.27511653,-0.29969606,0.050768465
-0.10410512,0.06499909,-0.3352622,-0.224672,0.34651804,0.1357156
0.048622895,0.12730017,-0.20579985,-0.24423367,0.2315703,0.010826327
-0.19705355,-0.1926777,0.48339388,0.22582954,-0.3235143,0.09484002
0.028485876,0.3353046,0.03353654,-0.23906119,-0.101449996,-0.09068573
0.36107165,0.11208189,-0.1249793,-0.052065194,0.011070102,-0.33550426
0.051970772,-0.1310115,-0.08624211,0.013424632,0.19639312,-0.029095385
0.25395104,-0.1911528,0.1599079,0.28056142,-0.09563324,-0.3270715
-0.39043134,-0.00858246,-0.06047815,-0.1807974,0.15287966,0.3829019
0.33539686,-0.04072005,-0.039500646,0.09380208,-0.080786616,-0.25771338
-0.19218649,-0.12178178,-0.31925857,-0.08810082,0.4655098,0.12132152
0.25176007,-0.0897469,0.13467664,0.26459894,-0.09248203,-0.3990926
0.15747431,0.26568395,-0.17843181,-0.22753878,0.03346358,-0.13930592
-0.16134523,0.3790478,-0.027327504,-0.3166324,-0.010622159,0.07414265
-0.32191235,-0.058301628,-0.24331093,-0.17932886,0.43086973,0.24410781
0.19111703,-0.1781762,0.21518207,0.11905999,-0.13606334,-0.09644016
-0.12599978,0.18388635,-0.28448263,-0.29642025,0.21933301,0.16690817
-0.020853043,0.16270788,-0.37526363,-0.25611612,0.31613007,0.045566924
-0.5374227,-0.18178464,0.0044000307,-0.07585396,0.1496598,0.5393355
-0.10062004,0.2969206,0.095332295,-0.21100622,-0.108770706,-0.008934492
0.34602016,0.21624352,0.103792384,-0.04325579,-0.27305084,-0.34238017
0.32575738,0.062028304,-0.058859088,0.00022865087,0.0058104033,-0.33845228
-0.4005741,-0.22157672,-0.051611647,-0.07124141,0.2647602,0.3949041
0.0026557725,0.022258794,-0.29036942,-0.21137708,0.34842077,0.07103822
0.07821494,0.38970503,0.026087701,-0.22181898,-0.1758524,-0.13372397
0.37370068,0.11140619,-0.08740911,-0.021501876,0.002458796,-0.39229956
-0.17041308,-0.34970826,0.29205817,0.33924958,-0.16014987,0.07107538
0.2904005,-0.08851127,-0.04247793,0.09961958,0.0517661,-0.27296352
-0.16988528,0.3676255,0.101900935,-0.30166155,-0.16915384,0.13078882
-0.20037536,0.30900335,0.046781257,-0.26829052,-0.021244522,0.087319426
-0.12883303,-0.17947115,0.42828545,0.27033916,-0.30026,0.0042879153
-0.54043955,-0.18575709,0.027332079,-0.041021068,0.11273154,0.5288595
0.15385747,0.31070712,-0.067124955,-0.14589421,-0.09720786,-0.18558219
0.36182925,0.23493898,-0.08523242,-0.14856492,-0.0873834,-0.3134021
0.3763725,0.1454147,-0.0878881,-0.059685957,-0.050192535,-0.3356713
-0.10287369,0.36553845,-0.11959543,-0.3123911,0.02862878,0.05334092
-0.08822855,0.17423469,0.03660736,-0.19935206,0.016887262,0.09031156
0.15262802,-0.088944666,-0.033687048,0.02384239,0.1084509,-0.12489878
-0.049351558,-0.062839806,-0.10868913,-0.0998387,0.2366155,0.07204138
-0.15102154,0.1391439,0.15438588,-0.14227223,-0.05897046,0.047174674
-0.16981566,0.18189204,-0.19177744,-0.25645757,0.17677979,0.15493038
-0.20413235,0.3291858,0.0066106375,-0.29904968,-0.013434134,0.121758536
0.14606407,-0.07318808,0.24776016,0.25382236,-0.2712667,-0.25361776
-0.42672583,-0.13938047,-0.08346597,-0.14021985,0.32230714,0.38529062
-0.2575106,-0.18708676,-0.23379253,-0.05010675,0.41537017,0.19961682
